baseMean,log2FoldChange,lfcSE,padj,id,gene_name,phase
18.2339219485632,-1.35092805553352,0.477327574947784,0.009513868853017,NM_001130690,PDE10A,G0G1vsS
19.7000872892206,-1.35025953265116,0.474560261275662,0.0091086795492352,NM_001547,IFIT2,G0G1vsS
534.835562762618,-1.34953148097176,0.122889111317104,7.02998717554125e-27,NM_024911,WLS,G0G1vsS
8.27576494001461,-1.34936333063079,0.477087079832739,0.0095633227368438,NM_080751,TMC2,G0G1vsS
1667.23963311057,-1.34664272440875,0.0777430543561097,1.6693138644701202e-65,NR_037948,BSCL2,G0G1vsS
1343.04910826338,-1.3459516608116,0.0745348267481733,4.12460501793538e-71,NM_005576,LOXL1,G0G1vsS
407.046480928792,-1.345794182171,0.140621259777804,1.1625169252474501e-20,NM_014068,PSORS1C1,G0G1vsS
6.58455648730319,-1.34438708787008,0.475698390785075,0.0096212224772118,NM_003661,APOL1,G0G1vsS
6.11902271753326,-1.34438458554771,0.476634433891576,0.0097775702484065,NM_144972,LDHAL6A,G0G1vsS
6.11902271753326,-1.34438458554771,0.476634433891576,0.0097775702484065,NR_046095,DACT1,G0G1vsS
16.4860480559138,-1.34392543011187,0.433020212472463,0.0042115101766797,NR_033922,LOC440704,G0G1vsS
48.4583358640961,-1.34375923803725,0.385738838511529,0.0012046996634192,NM_018285,IMP3,G0G1vsS
33.8264101601856,-1.34319106309586,0.365370710632267,0.0006054860596492,NM_016276,SGK2,G0G1vsS
29.0246351780776,-1.34202550134695,0.380302937727727,0.0010297860211886,NM_001145975,SLC13A2,G0G1vsS
8.74117311291254,-1.3385489694361,0.477776969514801,0.010326096976616,NM_000573,CR1,G0G1vsS
16.4859224590418,-1.33808422612299,0.434344902619632,0.0045211491059276,NM_001246,ENTPD2,G0G1vsS
150.277831822619,-1.3379374878807,0.288954950938708,1.18762539673456e-05,NM_001256435,PCYT2,G0G1vsS
13.0929874677845,-1.33751517972246,0.459902095733139,0.0075864303402458,NM_004474,FOXD2,G0G1vsS
1364.93045323516,-1.33750158206858,0.0951211136305155,1.86858895457008e-43,NM_015949,GET4,G0G1vsS
8.28323751910157,-1.33704805367042,0.477286637079247,0.010330897558949,NM_001917,DAO,G0G1vsS
95.1236486777334,-1.33699095884143,0.236579890706668,6.6988719118887e-08,NM_001347,DGKQ,G0G1vsS
412.884969777768,-1.33682437252136,0.19384328490133,3.05741528284377e-11,NR_038412,BZRAP1-AS1,G0G1vsS
22.0126545100971,-1.3357444377389,0.424319309672667,0.0036649188867891,NM_001171197,ELAVL2,G0G1vsS
30.860553431917,-1.33544940484289,0.415306753121261,0.0029543199333662,NM_001852,COL9A2,G0G1vsS
15.5203240975721,-1.33510641048266,0.439947402312596,0.0052023235157144,NM_001261419,IL1R2,G0G1vsS
40.8148804795588,-1.33504001912011,0.356887958388447,0.0004777538789086,NM_138401,FAM125A,G0G1vsS
777.30279880823,-1.3344830395926,0.110617498807007,3.12113587680643e-32,NM_018426,TMEM63B,G0G1vsS
2484.55536444723,-1.33331284017171,0.075315510864256,2.23407499237952e-68,NM_013449,BAZ2A,G0G1vsS
395.020353858561,-1.33297257667858,0.152732093412829,2.34561767361539e-17,NM_001142573,IMPDH1,G0G1vsS
372.20861326359,-1.33169583008895,0.142978049401177,1.2741100711034102e-19,NM_015053,PPFIA4,G0G1vsS
38.654527564406,-1.33084787365315,0.358702016260388,0.000534599738963,NM_007252,POU6F2,G0G1vsS
701.554898633237,-1.33012345581658,0.109408019548902,1.01174186816241e-32,NM_003223,TFAP4,G0G1vsS
59.4198751610414,-1.32983520850492,0.290686440581161,1.52218392119774e-05,NM_058176,HDAC9,G0G1vsS
767.93677640356,-1.32963669250999,0.0921158826954546,9.677839797273241e-46,NM_001383,DPH1,G0G1vsS
25.5213008868055,-1.32951917091789,0.458480231734082,0.0077615576189069,NM_012082,ZFPM2,G0G1vsS
64.4739776538558,-1.3289272189494,0.29183530118629,1.67388394743845e-05,NM_177417,KLC3,G0G1vsS
176.903363942568,-1.32871353826851,0.183212104075686,2.5901385627584698e-12,NM_003192,TBCC,G0G1vsS
96.7076666945509,-1.32769286448275,0.318095372408993,8.65664005627742e-05,NR_033897,EPHA1-AS1,G0G1vsS
13.9864786786471,-1.32754053847162,0.474571779400376,0.0104461245069542,NM_030569,ITIH5,G0G1vsS
236.15999848957,-1.32716392652199,0.186600040388045,7.0030041974662795e-12,NM_006412,AGPAT2,G0G1vsS
29.5136792964549,-1.32683406377219,0.373607783135666,0.0009497995031073,NM_001007525,NWD1,G0G1vsS
91.0237472824502,-1.3266479905031,0.244841657048956,2.38738634494374e-07,NM_002975,CLEC11A,G0G1vsS
14.7948396032024,-1.3266436043006,0.449501130901381,0.0066957481481816,NM_201589,MAFA,G0G1vsS
1585.73341475625,-1.32632335067688,0.101896113217823,2.27087516344991e-37,NM_001909,CTSD,G0G1vsS
413.802007539651,-1.32580544306749,0.209647851365105,1.26777199334098e-09,NM_025072,PTGES2,G0G1vsS
53.3419447409122,-1.32513695259915,0.339007783992522,0.0002511493013436,NM_144694,ZNF570,G0G1vsS
1090.00644981277,-1.32459999332625,0.129106236172438,1.36894095707384e-23,NM_015175,NBEAL2,G0G1vsS
34.1011804460873,-1.3241631747255,0.355697145705821,0.0005108953702735,NM_080284,ABCA6,G0G1vsS
202.649727144369,-1.3231339591276,0.192818647748996,3.8560905936817e-11,NR_002930,PTPRVP,G0G1vsS
10.9134884779278,-1.32243760219202,0.47549483795224,0.0109360111408102,NM_175038,CNTN1,G0G1vsS
29.2805356209539,-1.32200626818936,0.370196185232731,0.000885862807924,NM_001264,CDSN,G0G1vsS
37.56379817799,-1.32101183721026,0.415831609856855,0.0033469030195023,NM_006848,CCDC85B,G0G1vsS
9.74130229631202,-1.32096251153826,0.470413241552242,0.0101330738714424,NM_001145153,TMEM71,G0G1vsS
10.1694481327127,-1.32071105816456,0.477567243323229,0.0114370912405341,NR_046273,LOC729683,G0G1vsS
44.2429742771059,-1.32049478185561,0.323954331150232,0.0001293131195608,NM_000898,MAOB,G0G1vsS
1505.05057237712,-1.32021840976673,0.14190975877931,1.4056567657245e-19,NM_001145437,LSS,G0G1vsS
375.907709875675,-1.32014458314899,0.145510198690549,1.12607677888577e-18,NM_017859,UCKL1,G0G1vsS
254.302460259955,-1.32003571326914,0.229104155296668,3.58627377228297e-08,NM_001163423,ZNF580,G0G1vsS
70.0004207506655,-1.31978148404725,0.289961394831625,1.69046437607065e-05,NM_001004432,LINGO4,G0G1vsS
297.251710181702,-1.31928835952162,0.155042915327781,1.5067222254546002e-16,NM_175875,SIX5,G0G1vsS
285.199599020722,-1.31900246952237,0.158352231637549,6.66440254611052e-16,NM_020971,SPTBN4,G0G1vsS
28.0667605894389,-1.31854900549644,0.392768432100251,0.0018544097341408,NM_012427,KLK5,G0G1vsS
20.1160514075235,-1.31734076851153,0.417193927735495,0.0035532395266324,NM_000887,ITGAX,G0G1vsS
170.827574813148,-1.31715614602912,0.236741172188204,1.08529824785303e-07,NM_001330,CTF1,G0G1vsS
6.81801415498415,-1.31607447029458,0.474242839642498,0.0111277588839489,NM_052846,EMILIN3,G0G1vsS
327.898819627068,-1.31518292234462,0.176490885567557,6.10051872112294e-13,NM_004052,BNIP3,G0G1vsS
12.3709880692143,-1.31449498393975,0.468041599282955,0.0101225962392852,NR_038308,LOC100505702,G0G1vsS
24.1159960676232,-1.31435144657574,0.441308147367178,0.0061723306241501,NM_006561,CELF2,G0G1vsS
13.3637074719628,-1.31406167872325,0.450116864918149,0.0073583426259043,NM_001040032,C8orf74,G0G1vsS
136.386480978265,-1.31391150483994,0.217854263759584,7.52144122206903e-09,NM_002333,LRP3,G0G1vsS
15.2874944142512,-1.31283107247494,0.440772977656189,0.0061697507921241,NM_007191,WIF1,G0G1vsS
267.581044333184,-1.31252325400621,0.175357205946136,4.77168469170343e-13,NM_018327,SPTLC3,G0G1vsS
562.062052042105,-1.31245959453469,0.119152310563398,4.90035520647545e-27,NM_015512,DNAH1,G0G1vsS
13.8218942595178,-1.31161140759081,0.456530250655112,0.0084018494127475,NM_153274,BEST4,G0G1vsS
55.5533686350032,-1.31054460581927,0.310471108929018,7.11303174105496e-05,NM_005514,HLA-B,G0G1vsS
9.97400638276098,-1.31030295643065,0.472517632181649,0.011195196536435,NM_025237,SOST,G0G1vsS
278.579017271592,-1.31000708934017,0.14722714154482,5.34999359329098e-18,NM_032153,ZIC4,G0G1vsS
299.331184210146,-1.30936848491145,0.149784358862766,2.07928379311245e-17,NM_001001523,RORC,G0G1vsS
235.630659559408,-1.30893142897755,0.167559464672984,4.08325796678205e-14,NM_003377,VEGFB,G0G1vsS
15.2686623317273,-1.30786319320983,0.457416486363839,0.008744062948089,NM_001172813,SLC30A8,G0G1vsS
414.988832518524,-1.30778430615908,0.149818027754754,2.3132839047647302e-17,NM_173547,TRIM65,G0G1vsS
161.776441426224,-1.30766846663261,0.200539526106832,3.64990978521625e-10,NM_001109763,GSG1L,G0G1vsS
40.5746787760884,-1.30737089515869,0.383713616087806,0.0015657373477412,NM_001105533,CPED1,G0G1vsS
5.88625583264829,-1.30713815951333,0.47620896939823,0.0121179695352633,NM_001001557,GDF6,G0G1vsS
224.039215506806,-1.30705972383589,0.180840491498511,3.0908789835536397e-12,NR_033858,LINC00535,G0G1vsS
475.83393750151,-1.30653832114266,0.134151034080258,2.31702054628317e-21,NM_052880,PIK3IP1,G0G1vsS
173.843874535995,-1.3037705116077,0.201233906078255,4.773948899532781e-10,NM_005567,LGALS3BP,G0G1vsS
296.557466387453,-1.30280333427433,0.187345045153832,2.06982801541426e-11,NM_004364,CEBPA,G0G1vsS
805.189893676799,-1.30221917179083,0.128165541232096,3.70882708437717e-23,NM_004598,SPOCK1,G0G1vsS
1159.23760252995,-1.30208079777268,0.0771061981970641,2.70204738300856e-62,NM_021168,RAB40C,G0G1vsS
1683.15308989404,-1.30094294204591,0.0874079683856888,1.43013756708373e-48,NM_001136195,TNPO2,G0G1vsS
136.44631168683,-1.29970535959347,0.201788873129544,6.083026830296301e-10,NM_005581,BCAM,G0G1vsS
441.989963950088,-1.29951757112969,0.125521754858848,5.2991035596469006e-24,NM_020737,LRFN2,G0G1vsS
13.2876756365042,-1.29943910638253,0.473807519681122,0.0121987527933495,NM_003578,SOAT2,G0G1vsS
74.5770270238475,-1.29788297565378,0.300379409497159,4.65760644676357e-05,NM_001336,CTSZ,G0G1vsS
158.84839949781,-1.29463735376682,0.204606790728496,1.23990776176032e-09,NM_001080503,CCDC159,G0G1vsS
25.5827015562701,-1.29356697388863,0.446103500887328,0.0077640239292482,NM_006157,NELL1,G0G1vsS
297.180407404288,-1.29326940053705,0.177149612087322,1.8354941508584897e-12,NM_006225,PLCD1,G0G1vsS
34.3184119489399,-1.29307190265991,0.395079255478162,0.0024522980169859,NM_015025,MYT1L,G0G1vsS
96.5885202891693,-1.29274630655262,0.256274006600246,1.64263691694919e-06,NM_018226,RNPEPL1,G0G1vsS
655.260815640103,-1.29193579607592,0.102465379580631,4.05220665161131e-35,NM_014412,CACYBP,G0G1vsS
1465.37691873377,-1.29080455520677,0.0735532071287558,3.2787666691293e-67,NM_001064,TKT,G0G1vsS
88.4242280575743,-1.28950484052856,0.249296177644807,8.56877781273727e-07,NR_038358,LOC283553,G0G1vsS
796.287343885587,-1.28902263158236,0.108408290165122,2.4409912245949103e-31,NM_024071,ZFYVE21,G0G1vsS
13.1308777886418,-1.28804147737253,0.451127873496941,0.0088471474204259,NM_145894,KLK12,G0G1vsS
32.2499961543198,-1.28644500299696,0.442011128706188,0.0075450305609938,NM_152362,TNFAIP8L1,G0G1vsS
64.5451428279229,-1.28633263093652,0.282966369890888,1.73484005411878e-05,NM_005883,APC2,G0G1vsS
150.25150931954,-1.28629993710875,0.195273529943413,2.38089972455594e-10,NM_172089,TNFSF12-TNFSF13,G0G1vsS
8.50890861551557,-1.28543766362974,0.477895419327887,0.0141104045741504,NM_175575,WFIKKN2,G0G1vsS
27.7736856464358,-1.28439262393258,0.419920934798973,0.0048410129359922,NR_003063,TUBA4B,G0G1vsS
495.505128295465,-1.28432516000419,0.111601361953601,2.00455679115589e-29,NM_022480,KLHL25,G0G1vsS
163.986445994222,-1.28388988679061,0.193659112056745,1.80370312138701e-10,NM_130804,MEN1,G0G1vsS
57.7105504465366,-1.28380465782046,0.332228230032135,0.0002988570529998,NM_017885,HCFC1R1,G0G1vsS
21.341223702977,-1.28253591615674,0.405964604146092,0.0035355550765706,NR_030385,MIR548D2,G0G1vsS
425.018482468468,-1.28172148556198,0.123207109963385,3.17899644736705e-24,NM_004952,EFNA3,G0G1vsS
33.4031937836125,-1.28161675730562,0.360842429621009,0.0009487625143312,NM_014907,FRMPD1,G0G1vsS
8.51587880711453,-1.28152623219556,0.47789320156334,0.0144276787056557,NM_130446,KLHL6,G0G1vsS
14.7835679361359,-1.28088711757712,0.456886184111073,0.0102680564434573,NM_024507,KREMEN2,G0G1vsS
59.8031604849858,-1.28030747199699,0.367611247810238,0.0012077113194035,NM_016615,SLC6A13,G0G1vsS
15942.5686519707,-1.27904693934458,0.0487713780347016,2.2364882567291e-149,NM_183047,ZMYND8,G0G1vsS
408.212966662677,-1.27856020424061,0.176382980236211,2.65595977399105e-12,NM_198316,TENC1,G0G1vsS
15.7874334090789,-1.27752697922253,0.435840055332378,0.0071065263539249,NM_173689,CRB2,G0G1vsS
26.8832399423207,-1.27614710073622,0.385124928278801,0.0021453154842247,NM_000061,BTK,G0G1vsS
1355.55327373569,-1.27561278464516,0.123128375092334,4.9279643379968104e-24,NM_001193388,UNKL,G0G1vsS
892.284189204868,-1.27464947439439,0.144367331834329,9.71155846860204e-18,NM_201384,PLEC,G0G1vsS
1083.75875174099,-1.27266048449924,0.0812299040596868,9.91493759326777e-54,NM_012401,PLXNB2,G0G1vsS
1000.37023908296,-1.27251803282495,0.109935466127534,9.39482470651081e-30,NM_030912,TRIM8,G0G1vsS
44.212832767014,-1.27131364830399,0.355177698688158,0.000860052993312,NM_001080849,DNLZ,G0G1vsS
5.88606743734029,-1.27083282008214,0.475110800300649,0.0146996981006651,NR_047509,LZTS1-AS1,G0G1vsS
205.786542424515,-1.27077078403054,0.180552607241246,1.16832094725933e-11,NM_014298,QPRT,G0G1vsS
37.9574828784711,-1.26935236723799,0.375065245291595,0.0016917029649897,NM_002917,RFNG,G0G1vsS
15.7456184033701,-1.26904761792237,0.45499805852264,0.0106955964569662,NM_138690,GRIN3B,G0G1vsS
2752.95731154121,-1.26755931793264,0.0827308474522598,2.04608747113452e-51,NM_004926,ZFP36L1,G0G1vsS
15.7455556049341,-1.2673382060425,0.455258123416479,0.0108566142445846,NM_000420,KEL,G0G1vsS
5.65336335089132,-1.26592259997073,0.475609775685346,0.0152429539021143,NM_152762,TSGA10IP,G0G1vsS
5.65336335089132,-1.26592259997073,0.475609775685346,0.0152429539021143,NM_000029,AGT,G0G1vsS
14.8217094507372,-1.26473870117022,0.442962237580131,0.0088471474204259,NM_001199417,ARHGAP23,G0G1vsS
170.107805285346,-1.26390901891883,0.213265747607485,1.39129114176025e-08,NR_027032,LOC100130776,G0G1vsS
569.607040321347,-1.26373914541977,0.127517237473983,4.418492963556589e-22,NM_020376,PNPLA2,G0G1vsS
20.1425444644424,-1.26151123252425,0.411237439512267,0.0047118283304394,NM_001256701,C9orf173,G0G1vsS
1561.70525037423,-1.26118139669602,0.0881890567543415,6.51938376888369e-45,NM_001033756,VEGFA,G0G1vsS
32.8338541148106,-1.25979391257097,0.430188895954617,0.0071635516162762,NM_172131,WFDC10B,G0G1vsS
780.717104962548,-1.25954472206406,0.120430683516438,1.79299684451142e-24,NM_001161587,GYS1,G0G1vsS
12.3632642963833,-1.25925534015355,0.472303071101296,0.0150553247063769,NM_005061,RPL3L,G0G1vsS
148.584527036167,-1.25834858364263,0.207071140212018,5.733510400467271e-09,NM_172206,CAMKK1,G0G1vsS
37.0245313858512,-1.25665473199405,0.36179139614653,0.0012478916708228,NM_001164410,CDK5,G0G1vsS
21.1006074483891,-1.2564062875149,0.40986739614084,0.0047423521552051,NM_001171025,PTPRD,G0G1vsS
838.975583140586,-1.25555446421305,0.0880297757122811,1.1134986803081801e-44,NM_138499,PWWP2B,G0G1vsS
384.06756950883,-1.25541537940073,0.138056368349806,9.356166820356611e-19,NR_024014,PP14571,G0G1vsS
185.578107419832,-1.25441634881999,0.178613844581064,1.2955752514135399e-11,NM_001013436,MPST,G0G1vsS
15.7458067986781,-1.25381276756164,0.457265636446415,0.0122169466466075,NM_005353,ITGAD,G0G1vsS
1124.76605340338,-1.2528536079822,0.124750264537577,1.19473251389551e-22,NM_138778,WDR85,G0G1vsS
559.681529465557,-1.25236520847126,0.11970299331577,1.72748712776964e-24,NM_015456,COBRA1,G0G1vsS
7.80985437962867,-1.25236285394863,0.477835652139912,0.0170068837617145,NR_045638,CD6,G0G1vsS
804.593007896504,-1.25165161870562,0.165370998533016,2.57137900279757e-13,NM_006597,HSPA8,G0G1vsS
170.07049246578,-1.24983895763104,0.206837265472451,7.028642623723651e-09,NM_032646,TTYH2,G0G1vsS
30.9708020971254,-1.2496103481464,0.392275861121961,0.0032553006265698,NM_139055,ADAMTS15,G0G1vsS
176.447852758719,-1.24886387815611,0.202720246148211,3.45277340261381e-09,NR_027271,CIRBP-AS1,G0G1vsS
67.9004009315653,-1.24812782808323,0.305308664721977,0.0001233890100039,NM_153339,PUSL1,G0G1vsS
24.1238831978277,-1.2475968545836,0.461150833929566,0.0135289962106761,NM_001164685,THEMIS,G0G1vsS
13.8289272495527,-1.24718510415462,0.464450109070503,0.0142798857224743,NM_181361,KCNMB2,G0G1vsS
262.671865383633,-1.24628256678957,0.215022527916109,2.95006148373495e-08,NM_152486,SAMD11,G0G1vsS
10.9129232920038,-1.24598689492878,0.477509550854287,0.0175139687220224,NM_031415,GSDMC,G0G1vsS
3106.50987984867,-1.24598220460811,0.0574038662744192,1.92925852310392e-102,NM_002014,FKBP4,G0G1vsS
6.58443089043119,-1.24578881943409,0.471958379818212,0.0161761391399139,NM_002851,PTPRZ1,G0G1vsS
9.50878660517105,-1.24541586894671,0.473851927519991,0.0166617460972348,NM_000145,FSHR,G0G1vsS
1474.09660608634,-1.24390695829346,0.0687915569393567,2.67738187987491e-71,NM_023018,NADK,G0G1vsS
9.27551733279808,-1.24345888009443,0.472688604634864,0.0165594803726586,NR_046378,MTUS2-AS1,G0G1vsS
1194.69139837917,-1.24310868933354,0.1079550792318,1.85948569418515e-29,NM_006612,KIF1C,G0G1vsS
36.3269843124283,-1.24304807547766,0.352281999629456,0.001030625677092,NR_033878,LOC387895,G0G1vsS
5.65323775401932,-1.24075535717111,0.474749354335765,0.0173383525379663,NM_001163391,ZSCAN12,G0G1vsS
5.65323775401932,-1.24075535717111,0.474749354335765,0.0173383525379663,NR_027908,LINC00336,G0G1vsS
71.6105869592946,-1.24075203919504,0.284401923020759,3.89656418302312e-05,NM_001217,CA11,G0G1vsS
600.207769270918,-1.24070636080267,0.105689091955234,1.42011817830328e-30,NM_001267546,ARFRP1,G0G1vsS
103.44191357126,-1.24065105173625,0.259023363385945,5.67164305963581e-06,NM_031484,MARVELD1,G0G1vsS
9.51214610409853,-1.24042202885851,0.474073446332985,0.0172053025066674,NR_046851,ZNRF3-AS1,G0G1vsS
40.4487632969828,-1.24027710627711,0.330505853029264,0.0004572154384541,NM_138393,REEP6,G0G1vsS
876.145296151018,-1.23996837527584,0.0934647568432022,8.7279498598065e-39,NM_002741,PKN1,G0G1vsS
15.7952827787819,-1.23996175628334,0.443788825338951,0.0105459958145428,NM_023002,HAPLN4,G0G1vsS
871.890116792903,-1.239081580577,0.0894681560125335,3.52341056280329e-42,NM_199262,SP6,G0G1vsS
1201.219372986,-1.23887185598994,0.0810233399019055,3.28219301137972e-51,NM_017490,MARK2,G0G1vsS
943.434939552519,-1.23885005169244,0.0886374365832896,6.08903308935638e-43,NR_037775,MIA-RAB4B,G0G1vsS
543.16673418771,-1.23833552594131,0.127945796148157,4.1532202701559205e-21,NM_001142462,OSR2,G0G1vsS
83.2138929028216,-1.23728431148779,0.250021115884872,2.62529699542126e-06,NM_002910,RENBP,G0G1vsS
391.516060801862,-1.23572480481046,0.140823562079567,1.5584657305391e-17,NM_001113407,LDB1,G0G1vsS
85.7926021118381,-1.23571129304896,0.304424971706962,0.0001384537666777,NM_003124,SPR,G0G1vsS
174.029294752607,-1.23482363460924,0.201320807479799,4.0715493862052705e-09,NM_003088,FSCN1,G0G1vsS
5056.01339915083,-1.2345977985181,0.058247038690761,1.0044725650942901e-97,NM_001142298,SQSTM1,G0G1vsS
10.9666001886375,-1.23372615064042,0.464482721896361,0.0154711364624318,NM_013231,FLRT2,G0G1vsS
406.867926713319,-1.23349216076653,0.195316445696623,1.3364828248696e-09,NM_024299,PPDPF,G0G1vsS
46.8857151112171,-1.23320830224504,0.36757946763006,0.0018672466613048,NM_006897,HOXC9,G0G1vsS
14.0542215553507,-1.23274333352281,0.467781003438223,0.016360601518726,NM_006497,HIC1,G0G1vsS
309.201379911464,-1.231195739645,0.146981534436273,4.53161503349471e-16,NM_000187,HGD,G0G1vsS
5693.11737730174,-1.23043273156938,0.0513506772502332,9.49086518352904e-125,NM_016463,CXXC5,G0G1vsS
62.8977770812325,-1.22896156598759,0.391766932161189,0.0037892049665426,NM_013299,SAC3D1,G0G1vsS
1301.53612724016,-1.22894941962251,0.0751028686185252,1.5336787943980202e-58,NM_001567,INPPL1,G0G1vsS
39.7164273203119,-1.2287765908956,0.43873027095651,0.0103475055942816,NM_001145939,PAFAH1B3,G0G1vsS
395.117172468215,-1.22845674917369,0.148960577606281,1.3036886924105001e-15,NM_012248,SEPHS2,G0G1vsS
11.2068396526094,-1.2281601025991,0.467133618962068,0.0166228266961832,NM_001143948,ADTRP,G0G1vsS
841.027181423228,-1.22664056513096,0.153425127593431,9.85068037343735e-15,NM_001145303,TMC4,G0G1vsS
15.5125375263052,-1.2265364237857,0.458809929152166,0.0147593282434108,NM_001127442,CPA5,G0G1vsS
15.5129771153572,-1.22648882105746,0.458820059912934,0.0147647721438197,NM_182542,FAM194B,G0G1vsS
11.4402345218544,-1.22590706615488,0.469194548485101,0.0173661947730631,NM_003978,PSTPIP1,G0G1vsS
157.116337626071,-1.22496014931647,0.250101897677125,3.36504862982808e-06,NM_017793,RPP25,G0G1vsS
39.197060184109,-1.22485121019046,0.36034675747008,0.0016094433698337,NM_006332,IFI30,G0G1vsS
360.888053934013,-1.22434977243801,0.155722802786776,2.76807582362713e-14,NM_017873,ASB6,G0G1vsS
